CompetitorId,Back Squat,Clean and Jerk,Snatch,Deadlift,Fran,Grace,Helen,Filthy 50,Sprint 400m,Run 5k,Fight Gone Bad,Max Pull-ups,L1 Benchmark
2461984,--,--,--,--,--,--,--,--,--,--,--,--,
2405209,90 kg,60 kg,40 kg,115 kg,--,--,--,--,--,--,--,--,
1939935,--,--,--,--,--,--,--,--,--,--,--,--,
769696,--,--,--,--,--,--,--,--,--,--,--,--,
1205636,190 lb,165 lb,125 lb,275 lb,--,--,5:34,--,--,--,--,--,
1066385,--,--,--,--,--,--,--,--,--,--,--,--,
1675102,--,--,--,--,--,--,--,--,--,--,--,--,
2390108,220 lb,162 lb,105 lb,315 lb,--,--,--,--,--,--,--,--,
933282,160 lb,125 lb,99 lb,180 lb,--,--,--,--,--,31:58,--,6,
96749,110 kg,72 kg,47 kg,127 kg,--,--,--,--,--,--,--,--,
1811123,--,--,--,--,--,--,--,--,--,--,--,--,
1658393,--,--,--,--,--,--,--,--,--,--,--,--,
2416318,--,--,--,--,--,--,--,--,--,--,--,--,
1967677,--,--,--,--,--,--,--,--,--,--,--,--,
2421929,65 kg,50 kg,--,92 kg,--,--,--,--,--,--,--,1,
615227,200 lb,137 lb,95 lb,240 lb,--,--,--,--,--,--,--,--,
1300285,185 lb,150 lb,100 lb,245 lb,--,--,--,--,--,--,--,--,
1996762,--,--,--,--,--,--,--,--,--,--,--,--,
686688,85 kg,60 kg,40 kg,105 kg,--,6:16,--,--,--,35:00,--,3,
1038665,--,--,--,--,--,--,--,--,--,--,--,--,
1674512,--,--,--,--,--,--,--,--,--,--,--,--,
786865,220 lb,155 lb,105 lb,315 lb,7:02,4:15,--,--,1:35,28:00,--,6,
1862205,85 kg,60 kg,42 kg,114 kg,6:30,5:00,--,--,--,5:43,--,--,--
905436,230 lb,155 lb,115 lb,275 lb,6:28,3:43,--,27:11,--,--,--,--,
765116,185 lb,120 lb,91 lb,215 lb,7:14,9:39,11:25,18:05,--,27:24,235,12,
2284267,--,--,--,--,--,--,--,--,--,--,--,--,
812674,75 kg,55 kg,38 kg,105 kg,12:20,4:27,--,--,--,24:15,--,5,
1271618,260 lb,140 lb,95 lb,315 lb,--,6:16,--,44:30,1:10,20:30,236,--,
82770,--,--,--,--,--,--,--,--,--,--,--,--,
2445669,--,--,--,--,--,--,--,--,--,--,--,--,
509461,200 lb,135 lb,90 lb,235 lb,6:45,4:12,--,--,--,31:01,231,--,
1594804,150 lb,100 lb,--,170 lb,--,--,--,--,--,--,--,--,
1411277,200 lb,155 lb,115 lb,255 lb,8:27,5:46,--,--,--,--,250,--,
1249002,230 lb,150 lb,102 lb,285 lb,--,--,--,--,--,27:10,--,--,--
1013560,--,--,--,--,--,--,--,--,--,--,--,--,
1766997,--,56 kg,40 kg,87 kg,--,--,--,--,--,--,--,10,
1227900,265 lb,115 lb,90 lb,290 lb,11:42,5:32,18:23,--,--,32:43,275,2,
1885496,70 kg,50 kg,30 kg,88 kg,--,--,--,--,1:12,20:07,--,--,
994093,--,--,--,--,--,--,--,--,--,--,--,--,
1829452,--,--,--,--,--,--,--,--,--,--,--,--,
948602,--,--,--,--,--,--,--,--,--,--,--,--,
970387,--,--,--,--,--,--,--,--,--,--,--,--,
2445618,200 lb,125 lb,80 lb,255 lb,--,6:00,--,22:22,--,27:50,--,--,--
702029,165 lb,110 lb,75 lb,250 lb,--,--,--,--,--,26:50,--,11,
1036425,210 lb,145 lb,115 lb,240 lb,7:23,4:33,13:50,--,--,--,271,--,
1044435,--,--,--,--,--,--,--,--,--,--,--,--,
1757321,135 lb,105 lb,90 lb,215 lb,--,--,--,--,--,--,--,--,
1772025,--,--,--,--,--,--,--,--,--,--,--,--,
1263713,--,--,--,--,--,--,--,--,--,--,--,--,
181023,--,--,--,--,--,--,--,--,--,--,--,--,
1368980,--,--,--,--,--,--,--,--,--,--,--,--,
472670,--,--,--,--,--,--,--,--,--,--,--,--,
1056899,--,--,--,155 lb,--,--,--,--,--,--,--,--,
1211980,185 lb,125 lb,98 lb,215 lb,--,--,--,--,--,--,--,--,
1232045,--,--,--,--,--,--,--,--,--,--,--,--,
2233362,--,135 lb,110 lb,--,--,--,--,--,--,--,--,--,
238693,243 lb,135 lb,--,283 lb,--,--,--,--,--,--,--,--,
773289,185 lb,130 lb,85 lb,240 lb,--,--,--,--,--,--,--,--,
932689,--,--,--,--,--,--,--,--,--,--,--,--,
2162860,96 kg,67 kg,45 kg,110 kg,--,--,--,--,--,25:00,--,--,
83186,165 lb,145 lb,--,265 lb,--,--,--,--,--,--,--,--,
533654,--,--,--,--,--,--,--,--,--,--,--,--,
768806,220 lb,135 lb,90 lb,245 lb,8:17,--,--,30:15,--,--,214,--,--
1245615,--,--,--,--,--,--,--,--,--,--,--,--,
2312369,190 lb,125 lb,105 lb,--,--,--,--,--,--,31:30,--,--,--
1978608,--,--,--,--,--,--,--,--,--,--,--,--,
1999689,--,--,--,--,--,--,--,--,--,--,--,--,
1652461,--,--,--,--,--,--,--,--,--,--,--,--,
1896447,--,--,--,--,--,--,--,--,--,--,--,--,
247966,--,55 kg,--,87 lb,--,--,--,--,--,--,--,--,
1223272,87 kg,67 kg,54 kg,125 kg,--,--,--,--,--,--,--,--,
2191264,--,--,--,--,--,--,--,--,--,--,--,--,
1940376,--,--,--,--,--,--,--,--,--,--,--,--,
525005,225 lb,155 lb,115 lb,225 lb,6:33,--,--,--,--,--,--,12,
1226569,75 kg,62 kg,47 kg,100 kg,--,--,--,--,--,30:00,--,--,
2309553,135 lb,110 lb,--,230 lb,--,--,13:44,--,1:38,--,--,--,--
2162918,--,--,--,--,--,--,--,--,--,--,--,--,
139339,205 lb,145 lb,105 lb,265 lb,8:40,4:35,16:05,33:40,--,--,219,20,
2445263,--,--,--,--,--,--,--,--,--,--,--,--,
1563186,--,--,--,--,--,--,--,--,--,--,--,--,
1986996,--,--,--,--,--,--,--,--,--,--,--,--,
2212179,70 kg,52 kg,40 kg,85 kg,9:00,--,19:30,--,1:50,--,--,14,
767154,105 kg,60 kg,35 kg,130 kg,5:15,2:59,14:04,--,--,--,--,10,
1917782,75 kg,52 kg,27 kg,100 kg,7:46,--,--,--,--,30:00,--,7,
913643,--,--,--,--,--,--,--,--,--,--,--,--,
2076214,--,--,--,--,--,--,--,--,--,--,--,--,
801855,85 kg,55 kg,38 kg,115 kg,--,--,--,--,--,--,--,--,
2187319,--,30 kg,--,--,--,--,--,--,--,--,--,--,
713346,--,--,--,--,--,--,--,--,--,--,--,--,
1200879,205 lb,130 lb,105 lb,220 lb,--,--,--,--,--,--,--,--,
2166437,83 kg,48 kg,33 kg,105 kg,--,--,--,--,1:51,27:22,--,3,
1997136,245 lb,135 lb,95 lb,245 lb,--,4:16,--,--,--,--,--,5,
2218208,60 kg,53 kg,45 kg,90 kg,--,--,--,--,--,--,--,2,
1731771,76 kg,55 kg,35 kg,104 kg,8:58,--,11:59,--,--,--,--,12,
156571,190 lb,138 lb,93 lb,275 lb,6:15,--,10:20,--,--,--,--,--,
1621182,115 lb,145 lb,105 lb,255 lb,--,--,--,--,--,--,--,--,
1065524,--,--,--,--,--,--,--,--,--,--,--,--,
1973650,--,110 lb,--,210 lb,--,--,--,--,--,25:08,--,--,--
1785317,252 lb,165 lb,120 lb,320 lb,8:09,--,--,--,1:56,--,185,5,
2418012,160 lb,105 lb,--,125 lb,--,--,--,--,--,--,--,--,
1994112,--,--,--,--,--,--,--,--,--,--,--,--,
1194337,255 lb,150 lb,--,305 lb,6:40,3:08,--,26:46,--,25:16,--,--,
1630642,--,--,--,--,--,--,--,--,--,--,--,--,
2271523,--,--,--,--,--,--,--,--,--,--,--,--,
1573141,--,--,--,--,--,--,--,--,--,--,--,--,
1167459,--,--,--,--,--,--,--,--,--,--,--,--,
2429594,--,--,--,--,--,--,--,--,--,--,--,--,
83673,75 kg,55 kg,25 kg,90 kg,--,--,--,--,--,24:12,--,7,
1765161,90 kg,60 kg,--,108 kg,--,--,--,--,--,23:50,--,6,
1627236,122 kg,58 kg,--,150 kg,--,--,--,--,--,--,--,--,
1212009,--,--,--,--,--,--,--,--,--,--,--,--,
1627488,86 kg,55 kg,37 kg,115 kg,--,--,--,--,--,--,--,--,
2162986,200 lb,130 lb,85 lb,255 lb,12:44,3:42,15:48,--,--,33:52,243,--,--
1357589,--,--,--,--,--,--,--,--,--,--,--,--,
921252,--,--,--,--,--,--,--,--,--,--,--,--,
248649,--,--,--,75 kg,--,--,--,--,--,--,--,--,
2237509,--,--,--,--,--,--,--,--,--,--,--,--,
2393551,--,--,--,--,--,--,--,--,--,--,--,--,
100507,195 lb,135 lb,100 lb,230 lb,8:39,--,13:13,--,--,--,--,14,
1034934,--,--,--,--,--,--,--,--,--,--,--,--,
2007049,--,--,--,--,--,--,--,--,--,--,--,--,
1382153,--,--,--,--,--,--,--,--,--,--,--,--,
1260182,245 lb,155 lb,115 lb,275 lb,4:27,5:10,9:26,38:57,--,--,--,--,
2015690,--,--,--,--,--,--,--,--,--,--,--,--,
2394100,--,--,--,--,--,--,--,--,--,--,--,--,
1974710,85 kg,55 kg,45 kg,106 kg,--,--,--,--,--,32:25,--,4,
281563,--,--,--,--,--,--,--,--,--,--,--,--,
1571652,--,--,--,--,--,--,--,--,--,--,--,--,
919301,--,--,--,--,--,--,--,--,--,--,--,--,
701936,--,--,--,--,--,--,--,--,--,--,--,--,
949215,245 lb,160 lb,105 lb,305 lb,--,--,--,--,--,--,--,--,
1968679,100 kg,62 kg,43 kg,115 kg,--,--,11:52,--,2:07,27:00,--,--,
2443922,--,--,--,165 kg,--,--,--,--,--,--,--,--,--
1560140,70 kg,50 kg,32 kg,105 kg,--,--,--,--,--,--,--,--,
913958,--,--,--,--,--,--,--,--,--,--,--,--,
2179336,70 kg,44 kg,--,70 kg,--,--,--,--,--,--,--,--,
2181662,--,--,--,--,--,--,--,--,--,--,--,--,
816345,180 lb,--,--,245 lb,--,--,--,--,--,21:30,--,--,
1857311,93 kg,68 kg,48 kg,112 kg,3:30,--,--,--,--,--,--,--,--
607642,225 lb,135 lb,105 lb,275 lb,--,--,--,--,--,--,--,--,
669398,--,--,--,--,--,--,--,--,--,--,--,--,
1281163,--,--,--,--,--,--,--,--,--,--,--,--,
2010244,--,--,--,--,--,--,--,--,--,--,--,--,
2076127,110 kg,--,--,125 kg,--,--,--,--,--,--,--,4,--
2166021,81 kg,--,--,90 kg,--,--,--,--,--,--,--,--,--
2108562,--,--,--,--,--,--,--,--,--,--,--,--,
2000601,165 lb,132 lb,--,198 lb,--,--,--,--,--,--,--,--,
2212985,--,130 lb,95 lb,210 lb,--,--,--,--,--,--,--,--,
2394797,--,--,--,--,--,--,--,--,--,--,--,--,
2196812,--,--,--,--,--,--,--,--,--,--,--,--,
2219465,92 kg,--,--,125 kg,--,--,--,--,--,31:25,--,--,--
1467516,270 lb,175 lb,125 lb,315 lb,--,--,--,--,--,--,--,--,
21557,--,--,--,--,--,--,--,--,--,--,--,--,--
564299,--,--,--,--,--,--,--,--,--,--,--,--,
1588889,175 lb,120 lb,95 lb,170 lb,--,--,--,--,--,--,--,--,
671615,--,--,--,--,--,--,--,--,--,--,--,--,
2192346,170 lb,--,95 lb,200 lb,--,--,--,--,--,--,--,--,
1012096,160 lb,--,85 lb,225 lb,--,--,--,--,--,--,--,--,
2445126,--,--,--,--,--,--,--,--,--,--,--,--,
2253223,--,--,--,--,--,--,--,--,--,--,--,--,
2401895,195 lb,--,--,225 lb,--,--,--,--,--,--,--,--,
2183824,85 kg,42 kg,--,95 kg,--,--,--,--,--,--,--,--,--
1561994,--,--,--,--,--,--,--,--,--,--,--,--,
903637,90 kg,65 kg,40 kg,100 kg,7:59,13:53,--,--,--,21:37,--,9,
2409519,145 lb,137 lb,115 lb,185 lb,--,4:35,--,--,--,--,--,3,
2280254,--,--,--,--,--,--,--,--,--,--,--,--,
1986902,--,--,--,--,--,--,--,--,--,--,--,--,
1822937,--,--,--,--,--,--,--,--,--,--,--,--,
315033,215 lb,150 lb,115 lb,270 lb,--,3:41,11:25,--,--,--,--,--,
956740,--,--,--,--,--,--,--,--,--,--,--,--,
965002,--,--,--,--,--,--,--,--,--,--,--,--,
2086602,145 lb,115 lb,80 lb,190 lb,--,--,11:40,--,1:46,27:29,--,--,--
2216414,70 kg,52 kg,30 kg,90 kg,9:59,--,--,--,--,25:08,--,--,
1970242,260 lb,155 lb,115 lb,285 lb,--,--,--,--,--,--,--,--,
2382498,150 lb,110 lb,80 lb,265 lb,--,--,--,--,--,--,--,--,
2435953,--,--,--,--,--,--,--,--,--,--,--,--,
717825,85 kg,55 kg,38 kg,118 kg,11:29,--,13:34,--,--,29:46,--,--,
2054028,--,--,--,--,--,--,--,--,--,--,--,--,
415067,--,--,--,--,--,--,--,--,--,--,--,--,
121471,--,--,--,250 lb,--,--,--,--,--,31:19,--,--,--
2184065,265 lb,170 lb,115 lb,285 lb,--,--,--,--,--,--,300,--,--
691330,185 lb,130 lb,95 lb,235 lb,10:14,--,13:31,21:42,--,27:58,238,16,
1007049,--,--,--,--,--,--,--,--,--,--,--,--,
30813,--,--,--,--,--,--,--,--,--,--,--,--,
2205749,--,--,--,--,--,--,--,--,--,--,--,--,
1817484,--,--,--,--,--,--,--,--,--,--,--,--,
2423291,--,--,--,--,--,--,--,--,--,--,--,--,
1637647,170 lb,120 lb,75 lb,210 lb,7:35,3:23,12:58,23:58,--,--,--,--,
1973169,--,--,--,--,--,--,--,--,--,--,--,--,
1723460,100 kg,70 kg,55 kg,100 kg,--,--,--,--,--,--,--,--,
1797283,--,--,--,--,--,--,--,--,--,--,--,--,
1014577,--,--,--,--,--,--,--,--,--,--,--,--,
2177363,--,--,--,--,--,--,--,--,--,--,--,--,
1051546,--,--,--,--,--,--,--,--,--,--,--,--,
2423517,--,--,--,--,--,--,--,--,--,--,--,--,
1227741,90 kg,65 kg,--,112 kg,--,--,--,--,--,28:40,--,--,
1613286,--,--,--,--,--,--,--,--,--,--,--,--,
2390504,151 lb,105 lb,70 lb,205 lb,--,--,13:06,--,--,--,250,12,
745941,--,--,--,--,--,--,--,--,--,--,--,--,
1428056,--,--,--,--,--,--,--,--,--,--,--,--,
2245066,--,--,--,--,--,--,--,--,--,--,--,--,
1267053,95 kg,55 kg,45 kg,100 kg,8:20,12:00,16:40,--,2:13,--,--,--,
734270,--,--,--,--,--,--,--,--,--,26:07,--,5,
2057738,200 lb,--,80 lb,--,--,--,--,--,--,--,--,--,
1233390,--,--,--,--,--,--,--,--,--,--,--,--,
826353,--,--,--,--,--,--,--,--,--,--,--,--,
695077,265 lb,155 lb,95 lb,285 lb,--,--,--,--,--,--,--,--,
1893587,--,--,--,--,--,--,--,--,--,--,--,--,
1547553,--,--,--,--,--,--,--,--,--,--,--,--,
689493,--,--,--,--,--,--,--,--,--,25:10,--,--,
2097834,--,--,--,--,--,--,--,--,--,--,--,--,
1959978,--,--,--,--,--,--,--,--,--,--,--,--,
261494,125 kg,82 kg,60 kg,165 kg,6:35,--,--,--,--,19:43,--,26,
2238307,--,--,--,--,--,--,--,--,--,--,--,--,
1395149,165 lb,125 lb,85 lb,240 lb,--,--,--,35:40,--,--,200,4,
902107,--,--,--,--,--,--,--,--,--,--,--,--,
488822,135 lb,95 lb,65 lb,65 lb,--,--,--,--,--,25:00,--,3,
734828,105 kg,75 kg,62 kg,140 kg,5:37,3:56,10:43,--,2:10,35:33,256,--,--
1773184,225 lb,160 lb,115 lb,225 lb,--,--,--,--,--,39:00,--,--,
2164615,195 lb,125 lb,--,265 lb,--,--,--,--,--,--,--,8,
520460,150 lb,117 lb,94 lb,210 lb,--,13:06,19:07,--,1:36,27:14,177,22,
1606301,--,115 lb,75 lb,215 lb,--,--,--,--,--,--,--,--,
1327201,140 lb,125 lb,80 lb,185 lb,--,--,--,--,--,30:00,--,--,
1996491,--,--,--,--,--,--,--,--,--,--,--,--,
1558652,--,--,--,--,--,--,--,--,--,--,--,--,
1985737,--,55 kg,40 kg,100 kg,--,--,--,--,--,30:15,--,--,--
795461,265 lb,145 lb,105 lb,315 lb,--,--,--,--,--,26:32,--,--,
963799,150 lb,110 lb,85 lb,215 lb,7:12,--,--,--,--,26:00,--,--,
1786166,--,135 lb,--,215 lb,--,--,--,--,--,--,--,--,
1206094,--,--,--,--,--,--,--,--,--,--,--,--,
2404423,--,--,--,--,--,--,--,--,--,--,--,--,
2310370,--,--,--,--,--,--,--,--,--,--,--,--,
2179524,60 kg,--,--,82 kg,--,--,13:35,--,--,--,--,--,
882823,165 lb,115 lb,85 lb,215 lb,--,--,--,--,1:29,--,--,6,--
690304,88 kg,55 kg,--,105 kg,--,--,--,--,--,26:40,--,--,
1655078,160 lb,--,--,245 lb,--,--,--,--,1:36,--,--,--,
1492516,170 lb,110 lb,70 lb,230 lb,--,--,--,--,--,32:00,--,--,
1280112,--,--,--,--,--,--,--,--,--,--,--,--,
993847,--,--,--,--,--,4:18,13:24,--,--,--,--,--,--
1014256,--,--,--,--,--,--,--,--,--,--,--,--,--
2386504,90 kg,--,--,--,--,--,--,--,--,--,--,13,--
1270538,--,--,--,--,--,--,--,--,--,--,--,--,
1610131,--,--,--,--,--,--,--,--,--,--,--,--,
1586573,80 kg,--,--,--,--,--,--,--,--,--,--,--,
2271517,--,110 lb,80 lb,235 lb,--,--,--,42:36,--,--,185,--,
917736,--,--,--,--,--,--,--,--,--,--,--,--,
2101094,140 lb,105 lb,80 lb,200 lb,6:57,4:14,11:51,--,--,--,--,--,
1943708,245 lb,180 lb,120 lb,335 lb,--,--,--,--,--,--,--,--,
1896694,--,--,--,--,--,--,--,--,--,33:38,--,--,--
150108,--,--,--,--,--,--,--,--,--,--,--,--,
1549043,--,--,--,--,--,--,--,--,--,--,--,--,
1987850,75 kg,56 kg,37 kg,130 kg,--,--,--,--,--,--,--,--,
1342583,--,--,--,--,--,--,--,--,--,--,--,--,
2463975,--,--,--,--,--,--,--,--,--,--,--,--,
2072017,84 kg,--,--,99 kg,--,--,--,--,--,30:00,262,12,
2412233,--,--,--,--,--,--,--,--,--,--,--,1,
992678,--,--,--,--,--,--,--,--,--,--,--,--,
2345057,190 lb,--,--,265 lb,--,--,--,--,--,25:00,--,--,--
1274279,--,--,--,--,--,--,--,--,--,--,--,--,
738273,--,--,--,--,--,--,--,--,--,--,--,--,
282823,165 lb,120 lb,85 lb,195 lb,--,--,11:49,--,--,--,264,--,
2493486,--,--,--,--,--,--,--,--,--,--,--,--,
1613999,--,--,--,--,--,--,--,--,--,--,--,--,
956723,170 lb,125 lb,115 lb,215 lb,6:58,4:48,15:18,27:25,--,--,249,--,
968740,250 lb,145 lb,108 lb,300 lb,--,4:17,--,--,1:47,--,322,--,
2452112,--,--,--,--,--,--,--,--,--,--,--,--,
2420934,180 lb,135 lb,95 lb,225 lb,--,--,--,--,--,--,--,--,
2205619,--,--,--,--,--,--,--,--,--,--,--,--,
746348,156 lb,119 lb,98 lb,180 lb,--,--,--,--,--,21:44,--,--,
1754717,85 kg,62 kg,35 kg,112 kg,--,--,--,--,--,--,--,--,
119650,70 kg,55 kg,35 kg,95 kg,--,--,--,--,--,--,--,--,
1105112,143 lb,125 lb,73 lb,173 lb,--,--,11:35,--,--,24:36,--,6,--
2178491,--,--,--,--,--,--,--,--,--,--,--,--,
687193,--,57 kg,40 kg,115 kg,--,--,--,--,--,--,--,--,
1301518,--,--,--,--,--,--,--,--,--,--,--,--,
2172286,185 lb,100 lb,95 lb,220 lb,--,--,--,--,--,--,--,--,
417943,80 kg,55 kg,35 kg,100 kg,--,--,--,--,--,26:13,--,13,
818300,220 lb,145 lb,105 lb,240 lb,--,--,--,--,--,--,--,--,
784716,85 kg,55 kg,40 kg,105 kg,--,--,--,--,--,--,--,4,
1211771,120 kg,80 kg,58 kg,155 kg,--,3:43,--,--,--,--,--,--,
2455468,200 lb,--,--,225 lb,--,--,--,--,--,--,--,--,
159337,--,--,--,--,--,--,--,--,--,--,--,--,
2171414,--,--,--,--,--,--,--,--,--,--,--,--,
1394707,155 lb,135 lb,105 lb,205 lb,--,--,--,--,--,--,--,--,
2199329,--,--,--,--,--,--,--,--,--,29:00,--,--,--
1210215,--,--,--,--,--,--,--,--,--,--,--,--,
2462523,220 lb,140 lb,110 lb,285 lb,--,--,14:28,--,--,--,--,--,--
833024,--,--,--,--,--,--,--,--,--,--,--,--,
1616991,235 lb,135 lb,100 lb,310 lb,--,--,15:02,--,--,--,--,--,--
1846630,--,--,--,--,--,--,--,--,--,--,--,--,
1162201,--,--,--,--,--,--,--,--,--,--,--,--,
701312,--,--,--,--,--,--,--,--,--,--,--,--,
2267731,112 kg,71 kg,42 kg,160 kg,--,--,--,--,--,--,--,--,--
945541,--,--,--,--,--,--,--,--,--,--,--,--,
555738,225 lb,170 lb,120 lb,325 lb,--,--,--,--,1:28,28:53,--,13,
1762289,--,--,--,--,--,--,--,--,--,--,--,--,
2446200,--,--,--,--,--,--,--,--,--,--,--,--,
2436855,--,--,--,245 lb,--,--,--,--,--,--,--,5,
1919357,88 kg,51 kg,35 kg,115 kg,--,--,--,--,--,--,--,7,
693298,--,--,--,--,--,--,--,--,--,--,--,--,
2133445,--,--,--,--,--,--,--,--,--,--,--,--,
738468,185 lb,135 lb,95 lb,245 lb,7:45,3:57,11:31,27:01,1:32,24:56,245,8,
2000787,--,--,--,--,--,--,--,--,--,--,--,--,
902832,--,--,--,--,--,--,--,--,--,--,--,--,
2170745,--,--,--,--,--,--,--,--,--,22:30,--,--,
1574769,235 lb,165 lb,135 lb,325 lb,--,5:00,--,--,--,32:28,--,1,
2005218,--,--,--,--,--,--,--,--,--,--,--,--,
1275914,165 lb,120 lb,85 lb,205 lb,--,--,--,--,--,--,--,--,
2405083,--,--,--,--,--,--,--,--,--,--,--,--,
1010817,--,--,--,235 lb,--,--,--,--,--,--,--,--,
2481832,--,--,--,--,--,--,--,--,--,--,--,--,
2402131,180 lb,105 lb,85 lb,215 lb,--,--,--,--,--,--,--,--,
2236043,--,--,--,--,--,--,--,--,--,--,--,--,
1298949,--,--,--,--,--,--,--,--,--,--,--,--,
968141,--,--,--,--,--,--,--,--,--,--,--,--,
682848,245 lb,175 lb,135 lb,385 lb,--,--,--,--,--,33:09,--,--,
1304938,--,--,--,--,--,--,--,--,--,--,--,--,
1070512,240 lb,140 lb,105 lb,300 lb,--,--,--,--,--,--,--,--,
1284195,--,--,--,--,--,--,--,--,--,--,--,--,
784483,--,--,--,--,--,--,--,--,--,--,--,--,
2182553,--,--,--,--,--,--,--,--,--,--,--,--,
2062102,--,--,--,--,--,--,--,--,--,--,--,--,
497434,--,--,--,--,--,--,--,--,--,--,--,7,
503539,201 lb,155 lb,95 lb,--,--,--,--,--,--,--,--,--,
2189624,--,--,--,--,--,--,--,--,--,--,--,--,
2169304,80 kg,63 kg,45 kg,102 kg,--,--,--,--,--,28:57,--,--,
2446945,--,--,--,--,--,--,--,--,--,--,--,--,
1980746,155 lb,135 lb,--,200 lb,--,--,--,--,--,--,--,8,
1565501,220 lb,130 lb,90 lb,310 lb,--,--,--,--,--,--,--,1,
207694,150 lb,116 lb,95 lb,200 lb,6:52,7:54,10:51,--,1:51,24:41,257,22,
2182574,--,--,--,--,--,--,--,--,--,--,--,--,
724875,195 lb,130 lb,95 lb,210 lb,--,--,--,--,--,24:10,--,--,
2183788,--,50 kg,38 kg,98 kg,--,--,--,--,--,28:00,--,3,
969930,--,--,--,--,--,--,--,--,--,--,--,--,
910395,--,--,--,--,--,--,--,--,--,--,--,--,
1275532,--,--,--,--,--,--,--,--,--,--,--,--,
2163299,--,--,--,--,--,--,--,--,--,--,--,--,
800288,--,--,--,--,--,--,--,--,--,--,--,--,
1626156,188 lb,120 lb,83 lb,247 lb,--,--,--,--,2:04,--,--,--,
1606643,135 lb,--,--,--,--,--,--,--,--,--,--,--,
895828,--,--,--,--,--,--,--,--,--,--,--,--,
2403292,--,--,--,--,--,--,--,--,--,--,--,--,
1999714,--,--,--,--,--,--,--,--,--,--,--,--,
1041317,185 lb,120 lb,--,225 lb,--,--,--,--,--,--,--,--,
1517839,90 kg,65 kg,43 kg,115 kg,11:21,5:12,--,--,--,31:03,--,--,
516692,93 kg,54 kg,35 kg,112 kg,--,--,--,--,--,--,--,--,
1768454,--,--,--,--,--,--,--,--,--,--,--,--,
1915701,--,--,--,--,--,--,--,--,--,--,--,--,
2401208,170 lb,115 lb,--,190 lb,--,--,--,--,--,--,--,--,
2008077,--,--,--,--,--,--,--,--,--,--,--,--,
1405100,--,--,--,--,--,--,--,--,--,--,--,--,
1606074,--,--,--,--,--,--,--,--,--,--,--,--,
1981633,220 lb,142 lb,90 lb,230 lb,--,--,--,--,--,--,--,4,
218883,200 lb,120 lb,100 lb,315 lb,6:43,--,14:04,29:04,--,--,--,22,
1015014,140 lb,--,90 lb,205 lb,--,--,15:00,--,--,--,--,--,
579500,--,--,--,--,--,--,--,--,--,--,--,--,
211991,220 lb,--,--,--,--,--,--,--,--,--,--,--,
2181654,--,--,--,--,--,--,--,--,--,--,--,--,
1223624,--,--,--,--,--,--,--,--,--,--,--,--,
2215513,--,50 kg,38 kg,100 kg,8:35,--,--,--,--,--,--,--,
1309957,145 lb,135 lb,--,290 lb,--,--,--,--,--,--,--,--,
925080,--,--,--,--,--,--,--,--,--,--,--,--,
1195007,--,--,--,--,--,--,--,--,--,--,--,--,
917878,--,--,--,--,--,--,--,--,--,--,--,--,
2444540,--,--,--,--,--,--,--,--,--,--,--,--,
2086099,--,--,--,--,--,--,--,--,--,--,--,--,
2240361,75 kg,55 kg,38 kg,105 kg,--,--,--,--,--,--,--,8,
2459306,--,--,--,--,--,--,--,--,--,--,--,--,
1556939,--,--,--,1 kg,--,--,--,--,--,--,--,--,
2405338,165 lb,135 lb,95 lb,225 lb,7:36,2:58,--,--,--,--,--,2,--
1909837,--,--,--,--,--,--,--,--,--,--,--,--,
1547173,--,--,--,--,--,--,--,--,--,--,--,--,
550369,--,--,--,--,--,--,--,--,--,--,--,--,
1248015,--,--,--,--,--,--,--,--,--,--,--,--,
2263066,195 lb,145 lb,105 lb,275 lb,4:05,4:03,--,--,--,--,--,--,
1597506,--,--,--,--,--,--,--,--,--,--,--,--,
2123007,185 lb,120 lb,80 lb,235 lb,--,--,--,--,--,--,--,2,
2450055,215 lb,105 lb,95 lb,225 lb,--,--,--,--,--,23:20,--,6,
994548,--,--,--,--,--,--,--,--,--,--,--,--,
1345655,--,--,--,--,--,--,--,--,--,--,--,--,
2182547,--,--,--,--,--,--,--,--,--,--,--,--,
686270,--,--,--,--,--,--,--,--,--,--,--,--,
1162799,165 lb,125 lb,100 lb,235 lb,--,--,--,--,--,27:00,--,--,
1606485,--,--,--,--,--,--,--,--,--,--,--,--,
2414685,--,--,--,--,--,--,--,--,--,--,--,--,
1171738,--,60 kg,--,105 kg,--,--,--,--,--,--,--,--,
1746084,--,--,--,--,--,--,--,--,--,--,--,--,
1064547,180 lb,122 lb,87 lb,240 lb,--,--,--,28:28,--,25:10,220,8,
1395255,--,--,--,--,--,--,--,--,--,--,--,--,
1977547,205 lb,135 lb,100 lb,235 lb,--,--,--,--,--,--,--,--,
45420,--,--,--,--,--,--,--,--,--,--,--,--,
2470673,--,--,--,215 lb,4:14,--,--,--,--,--,--,--,
2186614,--,120 lb,--,185 lb,--,--,--,--,--,29:01,--,--,
2169782,--,--,--,--,--,--,--,--,--,--,--,--,
928086,250 lb,150 lb,100 lb,255 lb,8:00,8:46,11:53,--,--,--,245,--,
1416517,230 lb,165 lb,120 lb,265 lb,7:36,6:30,--,--,--,29:22,--,--,
1764080,--,--,--,--,--,--,--,--,--,--,--,--,
2051867,--,--,--,--,--,--,--,--,--,--,--,--,
